city,YR,M,D,HR,MIN,MW
San Diego,2009,1,1,0,0,1934.75
San Diego,2009,1,1,1,0,1815.95
San Diego,2009,1,1,2,0,1741.1
San Diego,2009,1,1,3,0,1720.87
San Diego,2009,1,1,4,0,1723.47
San Diego,2009,1,1,5,0,1795.77
San Diego,2009,1,1,6,0,1823.94
San Diego,2009,1,1,7,0,1907.79
San Diego,2009,1,1,8,0,2013.39
San Diego,2009,1,1,9,0,2098.5
San Diego,2009,1,1,10,0,2135.14
San Diego,2009,1,1,11,0,2129.68
San Diego,2009,1,1,12,0,2096.86
San Diego,2009,1,1,13,0,2069.18
San Diego,2009,1,1,14,0,2038.64
San Diego,2009,1,1,15,0,2098.93
San Diego,2009,1,1,16,0,2416.41
San Diego,2009,1,1,17,0,2710.89
San Diego,2009,1,1,18,0,2683.35
San Diego,2009,1,1,19,0,2624.55
San Diego,2009,1,1,20,0,2521.3
San Diego,2009,1,1,21,0,2351.95
San Diego,2009,1,1,22,0,2136.76
San Diego,2009,1,1,23,0,1949.48
San Diego,2009,1,2,0,0,1803.72
San Diego,2009,1,2,1,0,1748.63
San Diego,2009,1,2,2,0,1709.52
San Diego,2009,1,2,3,0,1697.61
San Diego,2009,1,2,4,0,1732.84
San Diego,2009,1,2,5,0,1815.91
San Diego,2009,1,2,6,0,1914.76
San Diego,2009,1,2,7,0,2045.44
San Diego,2009,1,2,8,0,2170.73
San Diego,2009,1,2,9,0,2218.09
San Diego,2009,1,2,10,0,2254.7
San Diego,2009,1,2,11,0,2261.43
San Diego,2009,1,2,12,0,2267.67
San Diego,2009,1,2,13,0,2244.25
San Diego,2009,1,2,14,0,2232.59
San Diego,2009,1,2,15,0,2272.61
San Diego,2009,1,2,16,0,2619.79
San Diego,2009,1,2,17,0,2880.95
San Diego,2009,1,2,18,0,2864.66
San Diego,2009,1,2,19,0,2760.81
San Diego,2009,1,2,20,0,2607.95
San Diego,2009,1,2,21,0,2359.13
San Diego,2009,1,2,22,0,2118.55
San Diego,2009,1,2,23,0,1903.08
San Diego,2009,1,3,0,0,1741.51
San Diego,2009,1,3,1,0,1711.88
San Diego,2009,1,3,2,0,1690.21
San Diego,2009,1,3,3,0,1702.88
San Diego,2009,1,3,4,0,1812.31
San Diego,2009,1,3,5,0,2099.83
San Diego,2009,1,3,6,0,2425.18
San Diego,2009,1,3,7,0,2625.57
San Diego,2009,1,3,8,0,2777.28
San Diego,2009,1,3,9,0,2803.27
San Diego,2009,1,3,10,0,2786.55
San Diego,2009,1,3,11,0,2732.74
San Diego,2009,1,3,12,0,2659.71
San Diego,2009,1,3,13,0,2595.79
San Diego,2009,1,3,14,0,2569.31
San Diego,2009,1,3,15,0,2572.54
San Diego,2009,1,3,16,0,2973.16
San Diego,2009,1,3,17,0,3141.48
San Diego,2009,1,3,18,0,3094.23
San Diego,2009,1,3,19,0,2965.45
San Diego,2009,1,3,20,0,2803.44
San Diego,2009,1,3,21,0,2507.4
San Diego,2009,1,3,22,0,2209.47
San Diego,2009,1,3,23,0,1970.9
San Diego,2009,1,4,0,0,1831.73
San Diego,2009,1,4,1,0,1768.82
San Diego,2009,1,4,2,0,1756.6
San Diego,2009,1,4,3,0,1777.07
San Diego,2009,1,4,4,0,1907.73
San Diego,2009,1,4,5,0,2202.52
San Diego,2009,1,4,6,0,2551.02
San Diego,2009,1,4,7,0,2687.67
San Diego,2009,1,4,8,0,2805.85
San Diego,2009,1,4,9,0,2895.35
San Diego,2009,1,4,10,0,2892.95
San Diego,2009,1,4,11,0,2851.33
San Diego,2009,1,4,12,0,2798.25
San Diego,2009,1,4,13,0,2731.43
San Diego,2009,1,4,14,0,2711.31
San Diego,2009,1,4,15,0,2689.02
San Diego,2009,1,4,16,0,2953.83
San Diego,2009,1,4,17,0,3242.69
San Diego,2009,1,4,18,0,3200.73
San Diego,2009,1,4,19,0,3108.13
San Diego,2009,1,4,20,0,2937.17
San Diego,2009,1,4,21,0,2593.75
San Diego,2009,1,4,22,0,2300.89
San Diego,2009,1,4,23,0,2037.03
San Diego,2009,1,5,0,0,1882.42
San Diego,2009,1,5,1,0,1821.32
San Diego,2009,1,5,2,0,1796.18
San Diego,2009,1,5,3,0,1829.62
San Diego,2009,1,5,4,0,1945.29
San Diego,2009,1,5,5,0,2249.41
San Diego,2009,1,5,6,0,2575.45
San Diego,2009,1,5,7,0,2654.35
San Diego,2009,1,5,8,0,2663.06
San Diego,2009,1,5,9,0,2661.6
San Diego,2009,1,5,10,0,2661.4
San Diego,2009,1,5,11,0,2645.49
San Diego,2009,1,5,12,0,2594.6
San Diego,2009,1,5,13,0,2564.36
San Diego,2009,1,5,14,0,2521.11
San Diego,2009,1,5,15,0,2535.46
San Diego,2009,1,5,16,0,2815.69
San Diego,2009,1,5,17,0,3110.89
San Diego,2009,1,5,18,0,3088.64
